portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.2794255345524848
XLK_short,XLK,-1.0
XLK_short,SPY,1.2794255345524848
XLF_long,XLF,1.0
XLF_long,SPY,-0.7859038730392579
XLF_short,XLF,-1.0
XLF_short,SPY,0.7859038730392579
XLV_long,XLV,1.0
XLV_long,SPY,-0.45809692911115896
XLV_short,XLV,-1.0
XLV_short,SPY,0.45809692911115896
XLY_long,XLY,1.0
XLY_long,SPY,-1.0858698562127713
XLY_short,XLY,-1.0
XLY_short,SPY,1.0858698562127713
XLP_long,XLP,1.0
XLP_long,SPY,-0.3024355333993186
XLP_short,XLP,-1.0
XLP_short,SPY,0.3024355333993186
XLE_long,XLE,1.0
XLE_long,SPY,-0.8515589467077449
XLE_short,XLE,-1.0
XLE_short,SPY,0.8515589467077449
XLI_long,XLI,1.0
XLI_long,SPY,-0.8623042262735687
XLI_short,XLI,-1.0
XLI_short,SPY,0.8623042262735687
XLB_long,XLB,1.0
XLB_long,SPY,-0.8379638312393144
XLB_short,XLB,-1.0
XLB_short,SPY,0.8379638312393144
XLU_long,XLU,1.0
XLU_long,SPY,-0.3882007189550773
XLU_short,XLU,-1.0
XLU_short,SPY,0.3882007189550773
XLC_long,XLC,1.0
XLC_long,SPY,-0.8773796122002061
XLC_short,XLC,-1.0
XLC_short,SPY,0.8773796122002061
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5712153143303547
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5712153143303547
